Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
PLH	PLH220413:FM:PS:DO:	Field Msr/Obs	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.27	mg/l		8157	HACH			
PLH	PLH220413:FM:PS:DO:	Field Msr/Obs	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			93.5	%		8157	HACH			
PLH	PLH220413:FM:WB:	Field Msr/Obs	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.04	NTU		180.1	USEPA			
PLH	PLH220413:FM:PS:PH:	Field Msr/Obs	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.04	None		8156	HACH			
PLH	PLH220413:FM:PS:TS:	Field Msr/Obs	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.4	ppt		8160	HACH			
PLH	PLH220413:SR:WB:	Sample-Routine	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		98.03	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH220413:SR:WB:	Sample-Routine	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.38	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH220413:SR:WB:	Sample-Routine	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		5.75	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH220413:SR:WB:	Sample-Routine	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			212.50	ug/l	Filtered, field	366.0	USEPA			
PLH	PLH220413:SR:WB:	Sample-Routine	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		10.91	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH220413:SR:WB:	Sample-Routine	04/13/2022	08:32	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		3.76	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLT	PLT220413:FM:PS:TS:	Field Msr/Obs	04/13/2022	08:49	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.8	deg C		2550	APHA			
PLT	PLT220413:FM:PS:DO:	Field Msr/Obs	04/13/2022	08:49	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.56	mg/l		8157	HACH			
PLT	PLT220413:FM:PS:DO:	Field Msr/Obs	04/13/2022	08:49	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.7	%		8157	HACH			
PLT	PLT220413:FM:WB:	Field Msr/Obs	04/13/2022	08:49	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			1.61	NTU		180.1	USEPA			
