Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
PLH	PLH160615:FM:WB:	Field Msr/Obs	06/15/2016	08:28	1002	Water Bottle	HACH 2100Q	Turbidity			2.80	NTU		180.1	USEPA			
PLH	PLH160615:FM:PS:PH:	Field Msr/Obs	06/15/2016	08:28	1002	Probe/Sensor	HACH PHC101	pH			7.99	None		8156	HACH			
PLH	PLH160615:FM:PS:TS:	Field Msr/Obs	06/15/2016	08:28	1002	Probe/Sensor	HACH CDC401	Salinity			28.1	ppt		8160	HACH			
PLH	PLH160615:SR:WB:	Sample-Routine	06/15/2016	08:28	1002	Water Bottle		Total Nitrogen, mixed forms	as N		90.04	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH160615:SR:WB:	Sample-Routine	06/15/2016	08:28	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.32	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH160615:SR:WB:	Sample-Routine	06/15/2016	08:28	1002	Water Bottle		Orthophosphate	as P		6.22	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH160615:SR:WB:	Sample-Routine	06/15/2016	08:28	1002	Water Bottle		Silicate			169.92	ug/l	Filtered, field	366	USEPA			
PLH	PLH160615:SR:WB:	Sample-Routine	06/15/2016	08:28	1002	Water Bottle		Nitrate + Nitrite	as N		2.79	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH160615:SR:WB:	Sample-Routine	06/15/2016	08:28	1002	Water Bottle		Ammonium	as N		2.89	ug/l	Filtered, field	350.1	USEPA			
PLT	PLT160615:FM:PS:TS:	Field Msr/Obs	06/15/2016	08:59	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.2	deg C		2550	APHA			
PLT	PLT160615:FM:PS:DO:	Field Msr/Obs	06/15/2016	08:59	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.72	mg/l		8157	HACH			
PLT	PLT160615:FM:PS:DO:	Field Msr/Obs	06/15/2016	08:59	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			102.4	%		8157	HACH			
PLT	PLT160615:FM:WB:	Field Msr/Obs	06/15/2016	08:59	1002	Water Bottle	HACH 2100Q	Turbidity			2.91	NTU		180.1	USEPA			
PLT	PLT160615:FM:PS:PH:	Field Msr/Obs	06/15/2016	08:59	1002	Probe/Sensor	HACH PHC101	pH			8.09	None		8156	HACH			
PLT	PLT160615:FM:PS:TS:	Field Msr/Obs	06/15/2016	08:59	1002	Probe/Sensor	HACH CDC401	Salinity			28.2	ppt		8160	HACH			
PLT	PLT160615:SR:WB:	Sample-Routine	06/15/2016	08:59	1002	Water Bottle		Total Nitrogen, mixed forms	as N		72.13	ug/l	Filtered, field	4500-N	APHA			
PLT	PLT160615:SR:WB:	Sample-Routine	06/15/2016	08:59	1002	Water Bottle		Total Phosphorus, mixed forms	as P		11.00	ug/l	Filtered, field	4500-P	APHA			
PLT	PLT160615:SR:WB:	Sample-Routine	06/15/2016	08:59	1002	Water Bottle		Orthophosphate	as P		5.58	ug/l	Filtered, field	365.5	USEPA			
PLT	PLT160615:SR:WB:	Sample-Routine	06/15/2016	08:59	1002	Water Bottle		Silicate			125.36	ug/l	Filtered, field	366	USEPA			
PLT	PLT160615:SR:WB:	Sample-Routine	06/15/2016	08:59	1002	Water Bottle		Nitrate + Nitrite	as N		4.24	ug/l	Filtered, field	353.4	USEPA			
PLT	PLT160615:SR:WB:	Sample-Routine	06/15/2016	08:59	1002	Water Bottle		Ammonium	as N		2.57	ug/l	Filtered, field	350.1	USEPA			
OSF	OSF160615:FM:PS:TS:	Field Msr/Obs	06/15/2016	10:42	1002	Probe/Sensor	HACH CDC401	Temperature, water			27.4	deg C		2550	APHA			
OSF	OSF160615:FM:PS:DO:	Field Msr/Obs	06/15/2016	10:42	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.94	mg/l		8157	HACH			
OSF	OSF160615:FM:PS:DO:	Field Msr/Obs	06/15/2016	10:42	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			106.1	%		8157	HACH			
OSF	OSF160615:FM:WB:	Field Msr/Obs	06/15/2016	10:42	1002	Water Bottle	HACH 2100Q	Turbidity			1.19	NTU		180.1	USEPA			
OSF	OSF160615:FM:PS:PH:	Field Msr/Obs	06/15/2016	10:42	1002	Probe/Sensor	HACH PHC101	pH			8.11	None		8156	HACH			
OSF	OSF160615:FM:PS:TS:	Field Msr/Obs	06/15/2016	10:42	1002	Probe/Sensor	HACH CDC401	Salinity			29.6	ppt		8160	HACH			
OSF	OSF160615:SR:WB:	Sample-Routine	06/15/2016	10:42	1002	Water Bottle		Total Nitrogen, mixed forms	as N		71.07	ug/l	Filtered, field	4500-N	APHA			
OSF	OSF160615:SR:WB:	Sample-Routine	06/15/2016	10:42	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.41	ug/l	Filtered, field	4500-P	APHA			
OSF	OSF160615:SR:WB:	Sample-Routine	06/15/2016	10:42	1002	Water Bottle		Orthophosphate	as P		4.85	ug/l	Filtered, field	365.5	USEPA			
OSF	OSF160615:SR:WB:	Sample-Routine	06/15/2016	10:42	1002	Water Bottle		Silicate			72.90	ug/l	Filtered, field	366	USEPA			
OSF	OSF160615:SR:WB:	Sample-Routine	06/15/2016	10:42	1002	Water Bottle		Nitrate + Nitrite	as N		4.07	ug/l	Filtered, field	353.4	USEPA			
OSF	OSF160615:SR:WB:	Sample-Routine	06/15/2016	10:42	1002	Water Bottle		Ammonium	as N		2.80	ug/l	Filtered, field	350.1	USEPA			
OCO	OCO160616:FM:PS:TS:	Field Msr/Obs	06/16/2016	07:45	1002	Probe/Sensor	HACH CDC401	Temperature, water			25.3	deg C		2550	APHA			
