Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Project ID 1	Project ID 2	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RFS	RFS230323:SR:WB:	Sample-Routine	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		34.64	ug/l	Filtered, field	353.4	USEPA			
RFS	RFS230323:SR:WB:	Sample-Routine	03/23/2023	09:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		6.27	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKO	RKO230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.6	deg C		2550	APHA			
RKO	RKO230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.55	mg/l		8157	HACH			
RKO	RKO230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			96.0	%		8157	HACH			
RKO	RKO230323:FM:WB:	Field Msr/Obs	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			7.70	NTU		180.1	USEPA			
RKO	RKO230323:FM:PS:PH:	Field Msr/Obs	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.07	None		8156	HACH			
RKO	RKO230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.3	ppt		8160	HACH			
RKO	RKO230323:SR:WB:	Sample-Routine	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		93.84	ug/l	Filtered, field	4500-N	APHA			
RKO	RKO230323:SR:WB:	Sample-Routine	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		14.12	ug/l	Filtered, field	4500-P	APHA			
RKO	RKO230323:SR:WB:	Sample-Routine	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Orthophosphate	as P		11.01	ug/l	Filtered, field	365.5	USEPA			
RKO	RKO230323:SR:WB:	Sample-Routine	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Silicate			755.99	ug/l	Filtered, field	366.0	USEPA			
RKO	RKO230323:SR:WB:	Sample-Routine	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Nitrate + Nitrite	as N		47.54	ug/l	Filtered, field	353.4	USEPA			
RKO	RKO230323:SR:WB:	Sample-Routine	03/23/2023	10:10	HUI_PCHEM	EPABEACH	1002	Water Bottle		Ammonium	as N		4.20	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RKV	RKV230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.5	deg C		2550	APHA			
RKV	RKV230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.51	mg/l		8157	HACH			
RKV	RKV230323:FM:PS:DO:	Field Msr/Obs	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			95.2	%		8157	HACH			
RKV	RKV230323:FM:WB:	Field Msr/Obs	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Water Bottle	HACH 2100Q	Turbidity			2.50	NTU		180.1	USEPA			
RKV	RKV230323:FM:PS:PH:	Field Msr/Obs	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH PHC101	pH			8.07	None		8156	HACH			
RKV	RKV230323:FM:PS:TS:	Field Msr/Obs	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Probe/Sensor	HACH CDC401	Salinity			35.3	ppt		8160	HACH			
RKV	RKV230323:SR:WB:	Sample-Routine	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Nitrogen, mixed forms	as N		99.83	ug/l	Filtered, field	4500-N	APHA			
RKV	RKV230323:SR:WB:	Sample-Routine	03/23/2023	10:25	HUI_PCHEM	EPABEACH	1002	Water Bottle		Total Phosphorus, mixed forms	as P		10.48	ug/l	Filtered, field	4500-P	APHA			
