Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RWA	RWA210316:FM:WB:	Field Msr/Obs	03/16/2021	10:00	1002	Water Bottle	HACH 2100Q	Turbidity			1.86	NTU		180.1	USEPA			
RWA	RWA210316:FM:PS:PH:	Field Msr/Obs	03/16/2021	10:00	1002	Probe/Sensor	HACH PHC101	pH			8.20	None		8156	HACH			
RWA	RWA210316:FM:PS:TS:	Field Msr/Obs	03/16/2021	10:00	1002	Probe/Sensor	HACH CDC401	Salinity			33.3	ppt		8160	HACH			
RWA	RWA210316:SR:WB:	Sample-Routine	03/16/2021	10:00	1002	Water Bottle		Total Nitrogen, mixed forms	as N		113.91	ug/l	Filtered, field	4500-N	APHA			
RWA	RWA210316:SR:WB:	Sample-Routine	03/16/2021	10:00	1002	Water Bottle		Total Phosphorus, mixed forms	as P		13.30	ug/l	Filtered, field	4500-P	APHA			
RWA	RWA210316:SR:WB:	Sample-Routine	03/16/2021	10:00	1002	Water Bottle		Orthophosphate	as P		12.41	ug/l	Filtered, field	365.5	USEPA			
RWA	RWA210316:SR:WB:	Sample-Routine	03/16/2021	10:00	1002	Water Bottle		Silicate			1091.44	ug/l	Filtered, field	366	USEPA			
RWA	RWA210316:SR:WB:	Sample-Routine	03/16/2021	10:00	1002	Water Bottle		Nitrate + Nitrite	as N		35.41	ug/l	Filtered, field	353.4	USEPA			
RWA	RWA210316:SR:WB:	Sample-Routine	03/16/2021	10:00	1002	Water Bottle		Ammonium	as N	Below Method Detection Limit			Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX	Method Detection Level	0.28	ug/l
PFF	PFF210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	08:13	1002	Probe/Sensor	HACH CDC401	Temperature, water			23.9	deg C		2550	APHA			
PFF	PFF210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	08:13	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.33	mg/l		8157	HACH			
PFF	PFF210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	08:13	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			90.8	%		8157	HACH			
PFF	PFF210317:FM:WB:	Field Msr/Obs	03/17/2021	08:13	1002	Water Bottle	HACH 2100Q	Turbidity			4.27	NTU		180.1	USEPA			
PFF	PFF210317:FM:PS:PH:	Field Msr/Obs	03/17/2021	08:13	1002	Probe/Sensor	HACH PHC101	pH			8.06	None		8156	HACH			
PFF	PFF210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	08:13	1002	Probe/Sensor	HACH CDC401	Salinity			34.1	ppt		8160	HACH			
PFF	PFF210317:SR:WB:	Sample-Routine	03/17/2021	08:13	1002	Water Bottle		Total Nitrogen, mixed forms	as N		94.48	ug/l	Filtered, field	4500-N	APHA			
PFF	PFF210317:SR:WB:	Sample-Routine	03/17/2021	08:13	1002	Water Bottle		Total Phosphorus, mixed forms	as P		8.33	ug/l	Filtered, field	4500-P	APHA			
PFF	PFF210317:SR:WB:	Sample-Routine	03/17/2021	08:13	1002	Water Bottle		Orthophosphate	as P		7.01	ug/l	Filtered, field	365.5	USEPA			
PFF	PFF210317:SR:WB:	Sample-Routine	03/17/2021	08:13	1002	Water Bottle		Silicate			393.19	ug/l	Filtered, field	366	USEPA			
PFF	PFF210317:SR:WB:	Sample-Routine	03/17/2021	08:13	1002	Water Bottle		Nitrate + Nitrite	as N		7.90	ug/l	Filtered, field	353.4	USEPA			
PFF	PFF210317:SR:WB:	Sample-Routine	03/17/2021	08:13	1002	Water Bottle		Ammonium	as N		0.32	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLH	PLH210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	08:39	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.4	deg C		2550	APHA			
PLH	PLH210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	08:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.09	mg/l		8157	HACH			
PLH	PLH210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	08:39	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			87.7	%		8157	HACH			
PLH	PLH210317:FM:WB:	Field Msr/Obs	03/17/2021	08:39	1002	Water Bottle	HACH 2100Q	Turbidity			7.97	NTU		180.1	USEPA			
PLH	PLH210317:FM:PS:PH:	Field Msr/Obs	03/17/2021	08:39	1002	Probe/Sensor	HACH PHC101	pH			8.07	None		8156	HACH			
PLH	PLH210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	08:39	1002	Probe/Sensor	HACH CDC401	Salinity			33.9	ppt		8160	HACH			
PLH	PLH210317:SR:WB:	Sample-Routine	03/17/2021	08:39	1002	Water Bottle		Total Nitrogen, mixed forms	as N		99.87	ug/l	Filtered, field	4500-N	APHA			
PLH	PLH210317:SR:WB:	Sample-Routine	03/17/2021	08:39	1002	Water Bottle		Total Phosphorus, mixed forms	as P		15.79	ug/l	Filtered, field	4500-P	APHA			
PLH	PLH210317:SR:WB:	Sample-Routine	03/17/2021	08:39	1002	Water Bottle		Orthophosphate	as P		10.39	ug/l	Filtered, field	365.5	USEPA			
PLH	PLH210317:SR:WB:	Sample-Routine	03/17/2021	08:39	1002	Water Bottle		Silicate			454.22	ug/l	Filtered, field	366	USEPA			
PLH	PLH210317:SR:WB:	Sample-Routine	03/17/2021	08:39	1002	Water Bottle		Nitrate + Nitrite	as N		18.54	ug/l	Filtered, field	353.4	USEPA			
PLH	PLH210317:SR:WB:	Sample-Routine	03/17/2021	08:39	1002	Water Bottle		Ammonium	as N		3.43	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
PLT	PLT210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	08:55	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.8	deg C		2550	APHA			
PLT	PLT210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	08:55	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.04	mg/l		8157	HACH			
PLT	PLT210317:FM:PS:DO:	Field Msr/Obs	03/17/2021	08:55	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			87.9	%		8157	HACH			
PLT	PLT210317:FM:WB:	Field Msr/Obs	03/17/2021	08:55	1002	Water Bottle	HACH 2100Q	Turbidity			14.73	NTU		180.1	USEPA			
PLT	PLT210317:FM:PS:PH:	Field Msr/Obs	03/17/2021	08:55	1002	Probe/Sensor	HACH PHC101	pH			8.08	None		8156	HACH			
PLT	PLT210317:FM:PS:TS:	Field Msr/Obs	03/17/2021	08:55	1002	Probe/Sensor	HACH CDC401	Salinity			33.9	ppt		8160	HACH			
PLT	PLT210317:SR:WB:	Sample-Routine	03/17/2021	08:55	1002	Water Bottle		Total Nitrogen, mixed forms	as N		114.08	ug/l	Filtered, field	4500-N	APHA			
PLT	PLT210317:SR:WB:	Sample-Routine	03/17/2021	08:55	1002	Water Bottle		Total Phosphorus, mixed forms	as P		9.71	ug/l	Filtered, field	4500-P	APHA			
PLT	PLT210317:SR:WB:	Sample-Routine	03/17/2021	08:55	1002	Water Bottle		Orthophosphate	as P		7.34	ug/l	Filtered, field	365.5	USEPA			
PLT	PLT210317:SR:WB:	Sample-Routine	03/17/2021	08:55	1002	Water Bottle		Silicate			435.03	ug/l	Filtered, field	366	USEPA			
