Monitoring Location ID	Activity ID	Activity Type	Activity Start Date	Activity Start Time	Sample Collection Method ID	Sample Collection Equipment Name	Sample Collection Equipment Comment	Characteristic Name	Method Speciation	Result Detection Condition	Result Value	Result Unit	Result Sample Fraction	Result Analytical Method ID	Result Analytical Method Context	Result Detection Limit Type	Result Detection Limit Value	Result Detection Limit Unit
RCB	RCB210406:FM:PS:DO:	Field Msr/Obs	04/06/2021	09:54	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			98.7	%		8157	HACH			
RCB	RCB210406:FM:WB:	Field Msr/Obs	04/06/2021	09:54	1002	Water Bottle	HACH 2100Q	Turbidity			1.17	NTU		180.1	USEPA			
RCB	RCB210406:FM:PS:PH:	Field Msr/Obs	04/06/2021	09:54	1002	Probe/Sensor	HACH PHC101	pH			8.17	None		8156	HACH			
RCB	RCB210406:FM:PS:TS:	Field Msr/Obs	04/06/2021	09:54	1002	Probe/Sensor	HACH CDC401	Salinity			33.5	ppt		8160	HACH			
RCB	RCB210406:SR:WB:	Sample-Routine	04/06/2021	09:54	1002	Water Bottle		Total Nitrogen, mixed forms	as N		185.82	ug/l	Filtered, field	4500-N	APHA			
RCB	RCB210406:SR:WB:	Sample-Routine	04/06/2021	09:54	1002	Water Bottle		Total Phosphorus, mixed forms	as P		21.23	ug/l	Filtered, field	4500-P	APHA			
RCB	RCB210406:SR:WB:	Sample-Routine	04/06/2021	09:54	1002	Water Bottle		Orthophosphate	as P		13.69	ug/l	Filtered, field	365.5	USEPA			
RCB	RCB210406:SR:WB:	Sample-Routine	04/06/2021	09:54	1002	Water Bottle		Silicate			1107.41	ug/l	Filtered, field	366	USEPA			
RCB	RCB210406:SR:WB:	Sample-Routine	04/06/2021	09:54	1002	Water Bottle		Nitrate + Nitrite	as N		119.65	ug/l	Filtered, field	353.4	USEPA			
RCB	RCB210406:SR:WB:	Sample-Routine	04/06/2021	09:54	1002	Water Bottle		Ammonium	as N		0.62	ug/l	Filtered, field	Ammonium-OPA	HUIWAIOLA_WQX			
RWA	RWA210406:FM:PS:TS:	Field Msr/Obs	04/06/2021	10:14	1002	Probe/Sensor	HACH CDC401	Temperature, water			24.9	deg C		2550	APHA			
RWA	RWA210406:FM:PS:DO:	Field Msr/Obs	04/06/2021	10:14	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen (DO)			6.68	mg/l		8157	HACH			
RWA	RWA210406:FM:PS:DO:	Field Msr/Obs	04/06/2021	10:14	1002	Probe/Sensor	HACH LDO101	Dissolved oxygen saturation			97.7	%		8157	HACH			
RWA	RWA210406:FM:WB:	Field Msr/Obs	04/06/2021	10:14	1002	Water Bottle	HACH 2100Q	Turbidity			0.59	NTU		180.1	USEPA			
RWA	RWA210406:FM:PS:PH:	Field Msr/Obs	04/06/2021	10:14	1002	Probe/Sensor	HACH PHC101	pH			8.18	None		8156	HACH			
RWA	RWA210406:FM:PS:TS:	Field Msr/Obs	04/06/2021	10:14	1002	Probe/Sensor	HACH CDC401	Salinity			34.1	ppt		8160	HACH			
